"CDB ID";"SHELF SET";ID;"USER ID";SKU;"SKU ID";"PRODUCT DESCRIPTION 1";"PRODUCT DESCRIPTION 2";"PRODUCT DESCRIPTION 3";"PRODUCT CATEGORY";BRAND;SUBBRAND;PURPOSE;CLIENT;"UNIT OF MEASUREMENT";CONSIDERATIONS;QUANTITY;PRICE;"MONEY SPENT";"PURCHASE NUMBER";SHELF;"SHELF OPENED";"TIME SPENT ON SHELF";"TIME SPENT ON SKU";"ADDED TO BASKET";"DELETED FROM BASKET";"ADDED TO CART";"REMOVED FROM CART";"FIRST BUY";"TIME BEFORE FIRST BUY";DEVICE;"TEST START";COORDINATES;"TIME BEFORE PURCHASE";"SESSION STATUS";KPI1;KPI2;KPI3;KPI4;KPI5;"TIME TO LOAD";"AD VIDEO OPEN";"AD VIDEO CLOSED";"AD VIDEO DURATION";"PRODUCT ZOOMED";"SHELF ORDER";"INSTR TIME"
;2022044_vs_cell3;mJr8rdPy;x5ywdrmqyx6z7vfc;"GREEN MOUNTAIN SUMATRA RESERVE 12 PODS";VBDOMEre;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;668;7;0;0;0;0;00:52:28;118;Desktop;"2022-05-06 00:50:30";"x,y,width,height: 545,267,14.925430752841,9.8263512073864";NULL;Completed;D11;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJr8rdPy;x5ywdrmqyx6z7vfc;"DONUT SHOP DECAF 12 PODS";br7g0br6;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;0;8.99;NULL;NULL;2022044_vs_cell3;1;668;6;0;0;1;1;00:52:28;118;Desktop;"2022-05-06 00:50:30";"x,y,width,height: 714,206,15.509700284091,10.145043678977";NULL;Completed;C14;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJr8rdPy;x5ywdrmqyx6z7vfc;"GREEN MOUNTAIN COSTA RICA PARAISO 12 PODS";ey3VjoJ2;;;;Coffee;"GREEN MOUNTAN";;Non-target;;pack;1;1;8.99;8.9900;7;2022044_vs_cell3;1;668;2;0;0;1;0;00:52:28;118;Desktop;"2022-05-06 00:50:30";"x,y,width,height: 498,226,15.615931107955,10.198159090909";595;Completed;C7;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJr8rdPy;x5ywdrmqyx6z7vfc;"GREEN MOUNTAIN ICED COLOMBIAN COLD BREW 12 PODS";vBAO81y6;;;;Coffee;"GREEN MOUNTAIN ";;BOI;;pack;2;1;8.99;8.9900;6;2022044_vs_cell3;1;668;11;0;0;1;0;00:52:28;118;Desktop;"2022-05-06 00:50:30";"x,y,width,height: 270,168,15.031661576705,9.7732357954545";439;Completed;E9;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJr8rdPy;x5ywdrmqyx6z7vfc;"GREEN MOUNTAIN VANILLA CARAMEL 12 PODS";dy1zqLrD;;;;Coffee;"GREEN MOUNTAIN ";;BOI;;pack;1;0;8.99;NULL;NULL;2022044_vs_cell3;1;668;4;0;0;1;1;00:52:28;118;Desktop;"2022-05-06 00:50:30";"x,y,width,height: 333,149,15.031661576705,9.7732357954545";NULL;Completed;E12;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJr8rdPy;x5ywdrmqyx6z7vfc;"STARBUCKS CREME BRULEE 10 PODS";br7gl4r6;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;5;2022044_vs_cell3;1;668;10;0;0;1;0;00:52:28;118;Desktop;"2022-05-06 00:50:30";"x,y,width,height: 161,384,15.509700284091,10.198159090909";355;Completed;C4;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJr8rdPy;x5ywdrmqyx6z7vfc;"GREEN MOUNTAIN PUMPKIN SPICE 12PODS";8y0WgKJ1;;;;Coffee;"GREEN MOUNTAIN ";;Non-target;;pack;1;1;8.99;8.9900;4;2022044_vs_cell3;1;668;2;0;0;1;0;00:52:28;118;Desktop;"2022-05-06 00:50:30";"x,y,width,height: 543,346,15.244123224432,9.8263512073864";275;Completed;E7;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJr8rdPy;x5ywdrmqyx6z7vfc;"GREEN MOUNTAIN MAPLE PECAN 12 PODS";qJWX0dyW;;;;Coffee;"GREEN MOUNTAIN ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;668;6;0;0;0;0;00:52:28;118;Desktop;"2022-05-06 00:50:30";"x,y,width,height: 576,346,15.137892400568,9.8263512073864";NULL;Completed;E8;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJr8rdPy;x5ywdrmqyx6z7vfc;"DUNKIN DONUTS DOUNKIN DECAF 10 PODS";ly98dLJp;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;3;2022044_vs_cell3;1;668;3;0;0;1;0;00:52:28;118;Desktop;"2022-05-06 00:50:30";"x,y,width,height: 835,325,15.403469460227,9.93258203125";233;Completed;F21;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJr8rdPy;x5ywdrmqyx6z7vfc;"MC CAFE CINAMON MOCHA 12 PODS";NJLXzzJR;;;;Coffee;"MC CAFE";;Specialty;;pack;1;1;8.99;8.9900;2;2022044_vs_cell3;1;668;6;0;0;1;0;00:52:28;118;Desktop;"2022-05-06 00:50:30";"x,y,width,height: 810,267,15.031661576705,9.8263512073864";217;Completed;D19;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJr8rdPy;x5ywdrmqyx6z7vfc;"DONUT SHOP COCONUT MOCHA 12 PODS";GBQK4Dyo;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;668;3;0;0;1;0;00:52:28;118;Desktop;"2022-05-06 00:50:30";"x,y,width,height: 650,266,15.031661576705,9.8794666193182";191;Completed;D14;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJr8rdPy;x5ywdrmqyx6z7vfc;"NEWMANS OWN ORGANIC SPECIAL DECAF K CUP 12 PODS";GBQKMEyo;;;;Coffee;"NEWMANS OWN ORGANIC";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;668;6;0;0;0;0;00:52:28;118;Desktop;"2022-05-06 00:50:30";"x,y,width,height: 543,89,15.403469460227,10.091928267045";NULL;Completed;A9;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrD6V0y;3r0nf591m4eq88g1;"GREEN MOUNTAIN SUMATRA RESERVE 32 PODS";8y0WMKJ1;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;21.99;NULL;NULL;2022044_vs_cell3;1;74;2;0;0;1;0;14:40:12;27;Desktop;"2022-05-02 14:39:45";"x,y,width,height: 507,271,19.387125355114,19.652702414773";NULL;Closed;D10;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrD6V0y;3r0nf591m4eq88g1;"STARBUCKS COFFEE PIKE PLACE ROAST 10 PODS";byn57VJM;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell3;1;74;5;0;0;1;0;14:40:12;27;Desktop;"2022-05-02 14:39:45";"x,y,width,height: 171,226,15.1910078125,9.8794666193182";53;Closed;B2;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrD6V0y;3r0nf591m4eq88g1;"MC CAFE ICED MOCHA FRAPPE 12 PODS";kBKXWLJR;;;;Coffee;"MC CAFE";;Specialty;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;74;3;0;0;1;0;14:40:12;27;Desktop;"2022-05-02 14:39:45";"x,y,width,height: 333,267,15.137892400568,9.8263512073864";27;Closed;E22;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrDalay;hu978wgqn1fm9e6p;"CAFE BUSTELO COLOMBIA 12 PODS";qJXdn0JL;;;;Coffee;"CAFE BUSTELO ";;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell3;1;27;2;0;0;1;0;20:48:40;16;Desktop;"2022-05-05 20:48:24";"x,y,width,height: 1093,446,14.872315340909,9.8263512073864";21;Completed;G21;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrDalay;hu978wgqn1fm9e6p;"GEVALIA MAJESTIC ROAST 12 PODS";MJpYg2yK;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;27;2;0;0;1;0;20:48:40;16;Desktop;"2022-05-05 20:48:24";"x,y,width,height: 309,445,15.244123224432,10.038812855114";16;Completed;G6;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrWwLx3;9r5fxtwdq3g214qf;"GEVALIA COLOMBIA MEDIUM 12 PODS";wJZqndBY;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;1;8.99;8.9900;4;2022044_vs_cell3;1;160;1;0;0;1;0;19:10:33;58;Desktop;"2022-05-05 19:09:35";"x,y,width,height: 210,445,15.297238636364,9.9856974431818";150;Completed;G3;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrWwLx3;9r5fxtwdq3g214qf;"PEETS COFFEE HOUSE BLEND DARK ROAST DECAF 10 PODS";RBwoAPBe;;;;Coffee;PEETS;;Non-target;;pack;1;1;9.99;9.9900;3;2022044_vs_cell3;1;160;2;0;0;1;0;19:10:33;58;Desktop;"2022-05-05 19:09:35";"x,y,width,height: 273,326,15.1910078125,9.93258203125";111;Completed;F6;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrWwLx3;9r5fxtwdq3g214qf;"KROGER MEDIUM DARK ROAST 48 PODS";qB4Ej3JK;;;;Coffee;KROGER;;Non-target;;pack;1;1;14.99;14.9900;2;2022044_vs_cell3;1;160;3;0;0;1;0;19:10:33;58;Desktop;"2022-05-05 19:09:35";"x,y,width,height: 885,152,20.44943359375,20.661895241477";70;Completed;B15;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrWwLx3;9r5fxtwdq3g214qf;"KROGER FRENCH ROAST 12 PODS";wJZqL6BY;;;;Coffee;KROGER;;Non-target;;pack;1;1;4.29;4.2900;1;2022044_vs_cell3;1;160;3;0;0;1;0;19:10:33;58;Desktop;"2022-05-05 19:09:35";"x,y,width,height: 873,267,14.766084517045,9.8263512073864";58;Completed;D21;4;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrWzEl3;4t2jfs2yhug1z3h6;"GREEN MOUNTAIN PUMPKIN SPICE 12PODS";QJvZA4J6;;;;Coffee;"GREEN MOUNTAIN ";;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell3;1;243;3;0;0;1;0;14:35:05;208;Desktop;"2022-05-02 14:31:37";"x,y,width,height: 543,326,15.244123224432,9.8263512073864";239;Completed;E7;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrWzEl3;4t2jfs2yhug1z3h6;"DONUT SHOP DARK 12 PODS";0JzoW4y3;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;243;2;0;0;0;0;14:35:05;208;Desktop;"2022-05-02 14:31:37";"x,y,width,height: 692,148,15.562815696023,10.198159090909";NULL;Completed;B12;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrWzEl3;4t2jfs2yhug1z3h6;"GREEN MOUNTAIN COLOMBIA SELECT 32 PODS";4radLgyk;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell3;1;243;3;0;0;0;0;14:35:05;208;Desktop;"2022-05-02 14:31:37";"x,y,width,height: 532,212,20.396318181818,19.652702414773";NULL;Completed;;;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrWzEl3;4t2jfs2yhug1z3h6;"NEWMANS OWN ORGANIC SPECIAL K CUP 32 PODS";nrV9Mmy4;;;;Coffee;"NEWMANS OWN ORGANIC";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell3;1;243;3;0;0;1;0;14:35:05;208;Desktop;"2022-05-02 14:31:37";"x,y,width,height: 461,94,19.918279474432,20.077625710227";208;Completed;A8;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJro8b3r;je6624h7bvcmq2sj;"GEVALIA SIGNATURE BLEND 36 PODS";ey3VvWJ2;;;;Coffee;"GEVALIA ";;Non-target;;pack;2;1;21.99;21.9900;1;2022044_vs_cell3;1;128;11;0;0;1;0;20:30:22;124;Desktop;"2022-05-05 20:28:18";"x,y,width,height: 96,450,19.546471590909,19.599587002841";124;Completed;G1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJro8b3r;je6624h7bvcmq2sj;"COMMUNITY COFFEE CAFE SPECIAL MEDIUM DARK ROAST 12 PODS";nyddNly3;;;;Coffee;"COMMUNITY COFFEE";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;128;6;0;0;0;0;20:30:22;124;Desktop;"2022-05-05 20:28:18";"x,y,width,height: 776,109,14.819199928977,10.091928267045";NULL;Completed;A15;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJro8b3r;je6624h7bvcmq2sj;" ILLY KEURIG HOT COFFEE MEDIUM ROAST 10 PODS";RBwoqDBe;;;;Coffee;ILLY;;Non-target;;pack;1;NULL;13.99;NULL;NULL;2022044_vs_cell3;1;128;6;0;0;0;0;20:30:22;124;Desktop;"2022-05-05 20:28:18";"x,y,width,height: 294,110,14.60673828125,9.93258203125";NULL;Completed;A4;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJro8b3r;je6624h7bvcmq2sj;"DONUT SHOP SUNDAE FUNDAE LATTE 10 PODS";nydd88y3;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;128;3;0;0;0;0;20:30:22;124;Desktop;"2022-05-05 20:28:18";"x,y,width,height: 735,346,15.244123224432,9.7732357954545";NULL;Completed;E20;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJro8b3r;je6624h7bvcmq2sj;"CARIBOU COFFEE MEDIUM ROAST CARIBOU BLEND 32 PODS";2J5Q1kJx;;;;Coffee;"CARIBOU ";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell3;1;128;4;0;0;0;0;20:30:22;124;Desktop;"2022-05-05 20:28:18";"x,y,width,height: 558,390,19.546471590909,19.493356178977";NULL;Completed;F11;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJro8b3r;je6624h7bvcmq2sj;"INTELLIGENTSIA HOUSE 10 PODS";nrV9lGy4;;;;Coffee;INTELLIGENTSIA;;Non-target;;pack;1;NULL;13.99;NULL;NULL;2022044_vs_cell3;1;128;5;0;0;0;0;20:30:22;124;Desktop;"2022-05-05 20:28:18";"x,y,width,height: 160,109,15.350354048295,9.9856974431818";NULL;Completed;A2;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJro8b3r;je6624h7bvcmq2sj;"MC CAFE PREMIUM ROAST 12 PODS";VBPXD6Bo;;;;Coffee;"MC CAFE";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;128;5;0;0;0;0;20:30:22;124;Desktop;"2022-05-05 20:28:18";"x,y,width,height: 785,226,15.562815696023,10.145043678977";NULL;Completed;C16;3;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJro8b3r;je6624h7bvcmq2sj;"GEVALIA SIGNATURE BLEND MILD 12 PODS";ly98VYJp;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;128;4;0;0;0;0;20:30:22;124;Desktop;"2022-05-05 20:28:18";"x,y,width,height: 177,445,15.244123224432,9.9856974431818";NULL;Completed;G2;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrqRnek;2vmp32xxf2z8kjvx;"DUNKIN DONUTS COLOMBIAN 10 PODS";NJLXbzJR;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;5;2022044_vs_cell3;1;158;4;0;0;1;0;14:59:34;59;Desktop;"2022-05-02 14:58:35";"x,y,width,height: 802,325,15.350354048295,9.93258203125";114;Completed;F20;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrqRnek;2vmp32xxf2z8kjvx;"GEVALIA SIGNATURE BLEND 36 PODS";ey3VvWJ2;;;;Coffee;"GEVALIA ";;Non-target;;pack;3;1;21.99;21.9900;1;2022044_vs_cell3;1;158;16;0;0;1;0;14:59:34;59;Desktop;"2022-05-02 14:58:35";"x,y,width,height: 96,450,19.546471590909,19.599587002841";59;Completed;G1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrqRnek;2vmp32xxf2z8kjvx;"GEVALIA COLOMBIA MEDIUM 12 PODS";WrekwmJN;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;1;8.99;8.9900;4;2022044_vs_cell3;1;158;5;0;0;1;0;14:59:34;59;Desktop;"2022-05-02 14:58:35";"x,y,width,height: 210,465,15.297238636364,9.9856974431818";86;Completed;G3;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrqRnek;2vmp32xxf2z8kjvx;"GEVALIA DARK ROYAL ROAST 12 PODS";nJMkverl;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell3;1;158;4;0;0;1;0;14:59:34;59;Desktop;"2022-05-02 14:58:35";"x,y,width,height: 243,465,15.297238636364,10.038812855114";78;Completed;G4;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrqRnek;2vmp32xxf2z8kjvx;"GEVALIA MAJESTIC ROAST 12 PODS";vrGOb4rD;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell3;1;158;4;0;0;1;0;14:59:34;59;Desktop;"2022-05-02 14:58:35";"x,y,width,height: 309,465,15.244123224432,10.038812855114";69;Completed;G6;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrwQa03;rzpv7s2pnes7rnn6;"DONUT SHOP DECAF 32 PODS";vrGOoorD;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell3;1;145;2;0;0;1;0;14:37:09;67;Desktop;"2022-05-02 14:36:02";"x,y,width,height: 677,212,19.546471590909,19.705817826705";135;Completed;C13;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrwQa03;rzpv7s2pnes7rnn6;"GREEN MOUNTAIN BREAKFAST BLEND DECAF 12 PODS";VBPXM6Bo;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;145;4;0;0;0;0;14:37:09;67;Desktop;"2022-05-02 14:36:02";"x,y,width,height: 514,149,15.137892400568,9.93258203125";NULL;Completed;B7;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrwQa03;rzpv7s2pnes7rnn6;"GREEN MOUNTAIN FRENCH VANILLA 32 PODS";dy1zMNrD;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell3;1;145;2;0;0;1;0;14:37:09;67;Desktop;"2022-05-02 14:36:02";"x,y,width,height: 579,271,19.493356178977,19.652702414773";67;Completed;D12;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrwQa03;rzpv7s2pnes7rnn6;"DONUT SHOP COCONUT MOCHA 12 PODS";orE3MmJY;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;145;8;0;0;0;0;14:37:09;67;Desktop;"2022-05-02 14:36:02";"x,y,width,height: 650,286,15.031661576705,9.8263512073864";NULL;Completed;D14;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;mJrwQa03;rzpv7s2pnes7rnn6;"INTELLIGENTSIA ORGANIC EL GALLO 10 PODS";0Jzoq0y3;;;;Coffee;INTELLIGENTSIA;;Non-target;;pack;1;NULL;13.99;NULL;NULL;2022044_vs_cell3;1;145;4;0;0;0;0;14:37:09;67;Desktop;"2022-05-02 14:36:02";"x,y,width,height: 94,110,15.244123224432,9.93258203125";NULL;Completed;A1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;oJb2aNeJ;6k5qdva0nts12fvx;"DONUT SHOP COCONUT MOCHA 12 PODS";GBQK4Dyo;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;2;2022044_vs_cell3;1;165;5;0;0;1;0;12:41:45;97;Desktop;"2022-04-30 12:40:08";"x,y,width,height: 650,266,15.031661576705,9.8794666193182";159;Completed;D14;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;oJb2aNeJ;6k5qdva0nts12fvx;"GREEN MOUNTAIN BREAKFAST BLEND 12 PODS";aBk1N6yM;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;165;9;0;0;1;0;12:41:45;97;Desktop;"2022-04-30 12:40:08";"x,y,width,height: 448,168,15.934623579545,9.93258203125";97;Completed;B6;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;oJb45Yey;ev1bzf6b47cxkmkq;"KROGER FRENCH ROAST 12 PODS";wJZqL6BY;;;;Coffee;KROGER;;Non-target;;pack;1;1;4.29;4.2900;5;2022044_vs_cell3;1;0;2;0;0;1;0;19:50:47;26;Desktop;"2022-05-05 19:50:21";"x,y,width,height: 873,267,14.766084517045,9.8263512073864";67;Completed;D21;4;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;oJb45Yey;ev1bzf6b47cxkmkq;"DUNKIN ORIGINAL BLEND MEDIUM ROAST 32 PODS";RBwoO8Be;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;23.99;23.9900;4;2022044_vs_cell3;1;0;2;0;0;1;0;19:50:47;26;Desktop;"2022-05-05 19:50:21";"x,y,width,height: 668,390,19.387125355114,19.493356178977";57;Completed;F14;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;oJb45Yey;ev1bzf6b47cxkmkq;"GREEN MOUNTAIN BLACK GRANITE 12 PODS";qB4EG3JK;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell3;1;0;2;0;0;1;0;19:50:47;26;Desktop;"2022-05-05 19:50:21";"x,y,width,height: 473,286,15.1910078125,9.8263512073864";53;Completed;B9;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;oJb45Yey;ev1bzf6b47cxkmkq;"STARBUCKS FRENCH ROAST 32 PODS";8y0WjRJ1;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;23.99;23.9900;2;2022044_vs_cell3;1;0;3;0;0;1;0;19:50:47;26;Desktop;"2022-05-05 19:50:21";"x,y,width,height: 96,271,19.546471590909,19.599587002841";41;Completed;D1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;oJb45Yey;ev1bzf6b47cxkmkq;"STARBUCKS VERANDA BLEND 10 PODS";LJNXYDrv;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;1;2022044_vs_cell3;1;0;3;0;0;1;0;19:50:47;26;Desktop;"2022-05-05 19:50:21";"x,y,width,height: 239,168,15.084776988636,9.7732357954545";26;Completed;D5;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;oJbG0A3A;eejhwqszpvg1qacf;"GREEN MOUNTAIN FRENCH VANILLA 32 PODS";dy1zMNrD;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell3;1;0;1;0;0;1;0;14:50:55;24;Desktop;"2022-05-02 14:50:31";"x,y,width,height: 579,271,19.493356178977,19.652702414773";33;Completed;D12;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;oJbG0A3A;eejhwqszpvg1qacf;"DONUT SHOP WHITE CHOCOLATE VANILLA 12 PODS";ABgwE8B9;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;0;3;0;0;0;0;14:50:55;24;Desktop;"2022-05-02 14:50:31";"x,y,width,height: 682,266,15.031661576705,9.8794666193182";NULL;Completed;D15;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;oJbG0A3A;eejhwqszpvg1qacf;"DONUT SHOP REGULAR MEDIUM ROAST 32 PODS";wJZq28BY;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell3;1;0;2;0;0;1;0;14:50:55;24;Desktop;"2022-05-02 14:50:31";"x,y,width,height: 606,212,19.493356178977,19.705817826705";24;Completed;C11;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;oJbG0A3A;eejhwqszpvg1qacf;"KROGER FRENCH VANILLA 12 PODS";vrGOjxrD;;;;Coffee;KROGER;;Non-target;;pack;1;NULL;4.29;NULL;NULL;2022044_vs_cell3;1;0;4;0;0;0;0;14:50:55;24;Desktop;"2022-05-02 14:50:31";"x,y,width,height: 964,326,15.084776988636,9.8263512073864";NULL;Completed;E24;3;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;oJbLdOjy;7g7mhqaaxpv65r8p;"GREEN MOUNTAIN CARAMEL VANILLA CREAM 32 PODS";vBAOj7y6;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell3;1;50;2;0;0;1;0;14:47:33;27;Desktop;"2022-05-02 14:47:06";"x,y,width,height: 405,331,19.440240767045,19.599587002841";48;Completed;D6;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;oJbLdOjy;7g7mhqaaxpv65r8p;"GREEN MOUNTAIN BREAKFAST BLEND 32 PODS";mrmzNxBG;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell3;1;50;4;0;0;1;0;14:47:33;27;Desktop;"2022-05-02 14:47:06";"x,y,width,height: 367,154,20.236971946023,19.334009943182";27;Completed;B5;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;oJbLmADy;whxa5hbnnyu4d7yd;"GREEN MOUNTAIN SUMATRA RESERVE 32 PODS";8y0WMKJ1;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;21.99;21.9900;3;2022044_vs_cell3;1;46;1;0;0;1;0;13:47:48;32;Desktop;"2022-05-02 13:47:16";"x,y,width,height: 507,271,19.387125355114,19.652702414773";43;Completed;D10;1;;;;2;;;;0;2022044_vs_cell3;NULL
