"CDB ID";"SHELF SET";ID;"USER ID";SKU;"SKU ID";"PRODUCT DESCRIPTION 1";"PRODUCT DESCRIPTION 2";"PRODUCT DESCRIPTION 3";"PRODUCT CATEGORY";BRAND;SUBBRAND;PURPOSE;CLIENT;"UNIT OF MEASUREMENT";CONSIDERATIONS;QUANTITY;PRICE;"MONEY SPENT";"PURCHASE NUMBER";SHELF;"SHELF OPENED";"TIME SPENT ON SHELF";"TIME SPENT ON SKU";"ADDED TO BASKET";"DELETED FROM BASKET";"ADDED TO CART";"REMOVED FROM CART";"FIRST BUY";"TIME BEFORE FIRST BUY";DEVICE;"TEST START";COORDINATES;"TIME BEFORE PURCHASE";"SESSION STATUS";KPI1;KPI2;KPI3;KPI4;KPI5;"TIME TO LOAD";"AD VIDEO OPEN";"AD VIDEO CLOSED";"AD VIDEO DURATION";"PRODUCT ZOOMED";"SHELF ORDER";"INSTR TIME"
;2022044_vs_cell1;1JYn003l;rhn86avt3vve20hf;"GREEN MOUNTAIN BREAKFAST BLEND 12 PODS";lJbZaNJ7;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell1;1;116;3;0;0;1;0;16:23:15;88;Desktop;"2022-05-02 16:21:47";"x,y,width,height: 383,149,15.987738991477,9.9856974431818";88;Completed;B6;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYoWoOy;2a3xs9c5k3q25y46;"STARBUCKS VERONA CAFFE 10 PODS";wJZq4MBY;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell1;1;42;2;0;0;1;0;20:19:42;20;Desktop;"2022-05-05 20:19:22";"x,y,width,height: 175,326,15.137892400568,9.7732357954545";30;Completed;E2;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYoWoOy;2a3xs9c5k3q25y46;"DONUT SHOP REGULAR MEDIUM ROAST 12 PODS";ly987kJp;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell1;1;42;3;0;0;1;0;20:19:42;20;Desktop;"2022-05-05 20:19:22";"x,y,width,height: 632,227,15.562815696023,10.145043678977";20;Completed;C12;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYv2Wd3;8hrmj0k5h6y74wxt;"DONUT SHOP CHOCOLATE BLUEBERRY 12 PODS";Xr82mEJ5;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;3;2022044_vs_cell1;1;83;2;0;0;1;0;06:02:27;30;Desktop;"2022-05-01 06:01:57";"x,y,width,height: 737,266,15.137892400568,9.8794666193182";71;Completed;D17;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYv2Wd3;8hrmj0k5h6y74wxt;"DUNKIN CARAMEL ME CRAZY 10 PODS";8y0WL8J1;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell1;1;83;11;0;0;1;0;06:02:27;30;Desktop;"2022-05-01 06:01:57";"x,y,width,height: 655,384,15.244123224432,9.9856974431818";52;Completed;F16;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYv2Wd3;8hrmj0k5h6y74wxt;"STARBUCKS BREAKFAST BLEND 10 PODS";byn5vWJM;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;1;2022044_vs_cell1;1;83;3;0;0;1;0;06:02:27;30;Desktop;"2022-05-01 06:01:57";"x,y,width,height: 175,207,15.509700284091,10.091928267045";30;Completed;C2;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYvrD83;2tnbd8d6msaam6f4;"MC CAFE BREAKFAST BLEND LIGHT ROAST 12 PODS";0Jzo8My3;;;;Coffee;"MC CAFE";;Non-target;;pack;1;1;8.99;8.9900;4;2022044_vs_cell1;1;118;2;0;0;1;0;10:33:14;48;Desktop;"2022-05-02 10:32:26";"x,y,width,height: 756,168,15.031661576705,9.93258203125";86;Completed;B13;2;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYvrD83;2tnbd8d6msaam6f4;"FOLGERS CLASSIC ROAST 36 PODS";dy1zK8rD;;;;Coffee;FOLGERS;;Non-target;;pack;1;1;21.99;21.9900;3;2022044_vs_cell1;1;118;3;0;0;1;0;10:33:14;48;Desktop;"2022-05-02 10:32:26";"x,y,width,height: 773,450,19.493356178977,19.546471590909";72;Completed;G15;1;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYvrD83;2tnbd8d6msaam6f4;"DUNKIN ORIGINAL BLEND MEDIUM ROAST 32 PODS";orE35qJY;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;23.99;23.9900;2;2022044_vs_cell1;1;118;2;0;0;1;0;10:33:14;48;Desktop;"2022-05-02 10:32:26";"x,y,width,height: 584,389,19.440240767045,19.493356178977";56;Completed;F14;1;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYvrD83;2tnbd8d6msaam6f4;"GREEN MOUNTAIN ICED ALMOND VANILLA 12 PODS";lJbZVDJ7;;;;Coffee;"GREEN MOUNTAIN ";;BOI;;pack;1;1;8.99;8.9900;1;2022044_vs_cell1;1;118;17;0;0;1;0;10:33:14;48;Desktop;"2022-05-02 10:32:26";"x,y,width,height: 461,326,15.031661576705,9.7732357954545";48;Completed;E10;1;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYwzxEy;vd7fjkven51gj6w7;"STARBUCKS HAZELNUT 10 PODS";qJXdzKJL;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;NULL;NULL;2022044_vs_cell1;1;0;3;0;0;1;0;01:00:00;NULL;Desktop;"2022-05-02 01:57:18";"x,y,width,height: 334,345,15.244123224432,9.8263512073864";NULL;Closed;E6;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYwzxEy;vd7fjkven51gj6w7;"KRISPY KREME ORIGINAL GLAZED DOUGHNUT MEDIUM ROAST 12 PODS";VBDOE5re;;;;Coffee;"KRISPY KREME ";;Non-target;;pack;1;1;8.99;NULL;NULL;2022044_vs_cell1;1;0;2;0;0;1;0;01:00:00;NULL;Desktop;"2022-05-02 01:57:18";"x,y,width,height: 443,383,15.403469460227,10.091928267045";NULL;Closed;F10;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYwzxEy;vd7fjkven51gj6w7;"GREEN MOUNTAIN MAPLE PECAN 12 PODS";mrmz2bBG;;;;Coffee;"GREEN MOUNTAIN ";;Non-target;;pack;1;1;8.99;NULL;NULL;2022044_vs_cell1;1;0;2;0;0;1;0;01:00:00;NULL;Desktop;"2022-05-02 01:57:18";"x,y,width,height: 398,345,15.1910078125,9.8794666193182";NULL;Closed;E8;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYwzxEy;vd7fjkven51gj6w7;"GREEN MOUNTAIN MAPLE PECAN 12 PODS";LJNXOkrv;;;;Coffee;"GREEN MOUNTAIN ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;0;3;0;0;0;0;01:00:00;NULL;Desktop;"2022-05-02 01:57:18";"x,y,width,height: 398,326,15.1910078125,9.8263512073864";NULL;Closed;E8;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYwzxEy;vd7fjkven51gj6w7;"DONUT SHOP SUNDAE FUNDAE LATTE 10 PODS";xBlWlWrL;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;0;4;0;0;0;0;01:00:00;NULL;Desktop;"2022-05-02 01:57:18";"x,y,width,height: 776,326,15.244123224432,9.7732357954545";NULL;Closed;E20;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYwzxEy;vd7fjkven51gj6w7;"DONUT SHOP CLASSIC CAPPUCCINO 10 PODS";zJoVn8BM;;;;Coffee;"DONUT SHOP";;Specialty;;pack;3;1;8.99;NULL;NULL;2022044_vs_cell1;1;0;11;0;0;1;0;01:00:00;NULL;Desktop;"2022-05-02 01:57:18";"x,y,width,height: 745,326,14.872315340909,9.6670049715909";NULL;Closed;E19;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYwzxEy;vd7fjkven51gj6w7;"DONUT SHOP NUTTY CARAMEL 12 PODS";qB4E6QJK;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;NULL;NULL;2022044_vs_cell1;1;0;1;0;0;1;0;01:00:00;NULL;Desktop;"2022-05-02 01:57:18";"x,y,width,height: 704,286,15.297238636364,9.7732357954545";NULL;Closed;D16;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYwzxEy;vd7fjkven51gj6w7;"DONUT SHOP CHOCOLATE BLUEBERRY 12 PODS";gB25VNr5;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;0;3;0;0;0;0;01:00:00;NULL;Desktop;"2022-05-02 01:57:18";"x,y,width,height: 737,286,15.137892400568,9.8794666193182";NULL;Closed;D17;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;1JYwzxEy;vd7fjkven51gj6w7;"MC CAFE PREMIUM ROAST 12 PODS";VBPX0DBo;;;;Coffee;"MC CAFE";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;0;2;0;0;0;0;01:00:00;NULL;Desktop;"2022-05-02 01:57:18";"x,y,width,height: 777,207,15.562815696023,10.145043678977";NULL;Closed;C16;3;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2Jz1KjRk;pgc5dfm9kwshx7rq;"DONUT SHOP REGULAR MEDIUM ROAST 32 PODS";aBk1E0yM;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell1;1;75;3;0;0;1;0;14:31:08;42;Desktop;"2022-05-02 14:30:26";"x,y,width,height: 593,213,19.546471590909,19.758933238636";73;Completed;C11;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2Jz1KjRk;pgc5dfm9kwshx7rq;"MAXWELL HOUSE BREAKFAST BLEND 12 PODS";zJoVxABM;;;;Coffee;"MAXWELL HOUSE ";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell1;1;75;2;0;0;1;0;14:31:08;42;Desktop;"2022-05-02 14:30:26";"x,y,width,height: 1093,404,15.1910078125,9.9856974431818";42;Completed;F26;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2Jz2vrGJ;v56ws66qee6bapsa;"STARBUCKS COFFEE PIKE PLACE ROAST 32 PODS";nBRLqPyp;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;23.99;23.9900;2;2022044_vs_cell1;1;82;2;0;0;1;0;14:38:53;68;Desktop;"2022-05-02 14:37:45";"x,y,width,height: 96,154,19.28089453125,19.387125355114";79;Completed;B1;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2Jz2vrGJ;v56ws66qee6bapsa;"DONUT SHOP REGULAR MEDIUM ROAST 32 PODS";aBk1E0yM;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell1;1;82;2;0;0;1;0;14:38:53;68;Desktop;"2022-05-02 14:37:45";"x,y,width,height: 593,213,19.546471590909,19.758933238636";68;Completed;C11;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2JzW1RL3;hd0hx3dcv3dq6554;"GREEN MOUNTAN NANTUCKET BLEND 32 PODS";MJpYj5yK;;;;Coffee;"GREEN MOUNTAN";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell1;1;13;2;0;0;1;0;15:46:33;9;Desktop;"2022-05-02 15:46:24";"x,y,width,height: 307,212,19.599587002841,19.705817826705";12;Completed;C5;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2JzW1RL3;hd0hx3dcv3dq6554;"DONUT SHOP DARK 32 PODS";VBDOe6re;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell1;1;13;1;0;0;1;0;15:46:33;9;Desktop;"2022-05-02 15:46:24";"x,y,width,height: 611,154,19.971394886364,19.387125355114";9;Completed;B11;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2JzW9AR3;gkvkd8yvbze4ma4g;"DONUT SHOP REGULAR MEDIUM ROAST 32 PODS";aBk1E0yM;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell1;1;0;2;0;0;1;0;15:50:10;19;Desktop;"2022-05-02 15:49:51";"x,y,width,height: 593,213,19.546471590909,19.758933238636";19;Completed;C11;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2JzW9AR3;gkvkd8yvbze4ma4g;"DONUT SHOP NUTTY CARAMEL 12 PODS";ABgwk0B9;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;0;4;0;0;0;0;15:50:10;19;Desktop;"2022-05-02 15:49:51";"x,y,width,height: 704,266,15.297238636364,9.7732357954545";NULL;Completed;D16;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2JzYp6k5;jzka89n4hn142745;"CARIBOU COFFEE MEDIUM ROAST CARIBOU BLEND 12 PODS";qJWXn7yW;;;;Coffee;"CARIBOU ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;44;4;0;0;0;0;15:57:23;29;Desktop;"2022-05-02 15:56:54";"x,y,width,height: 516,403,15.987738991477,10.145043678977";NULL;Completed;F12;1;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2JzYp6k5;jzka89n4hn142745;"DONUT SHOP REGULAR MEDIUM ROAST 12 PODS";ly987kJp;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell1;1;44;4;0;0;1;0;15:57:23;29;Desktop;"2022-05-02 15:56:54";"x,y,width,height: 632,227,15.562815696023,10.145043678977";29;Completed;C12;1;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2JzjZA2J;j2nvyvh35m1qxtw2;"KROGER DONUT SHOP BLEND 48 PODS";AyqQdlyo;;;;Coffee;KROGER;;Non-target;;pack;1;1;14.99;14.9900;4;2022044_vs_cell1;1;109;4;0;0;1;0;16:44:37;54;Desktop;"2022-05-02 16:43:43";"x,y,width,height: 878,212,21.086818536932,20.130741122159";80;Completed;C17;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2JzjZA2J;j2nvyvh35m1qxtw2;"DUNKIN CARAMEL ME CRAZY 10 PODS";8y0WL8J1;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;3;2022044_vs_cell1;1;109;1;0;0;1;0;16:44:37;54;Desktop;"2022-05-02 16:43:43";"x,y,width,height: 655,384,15.244123224432,9.9856974431818";71;Completed;F16;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2JzjZA2J;j2nvyvh35m1qxtw2;"DUNKIN ORIGINAL BLEND MEDIUM ROAST 10 PODS";qB4ELQJK;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell1;1;109;1;0;0;1;0;16:44:37;54;Desktop;"2022-05-02 16:43:43";"x,y,width,height: 622,384,15.456584872159,9.93258203125";66;Completed;F15;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2JzjZA2J;j2nvyvh35m1qxtw2;"FOLGERS BLACK SILK DARK 12 PODS";VJYaqxJ5;;;;Coffee;FOLGERS;;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell1;1;109;2;0;0;1;0;16:44:37;54;Desktop;"2022-05-02 16:43:43";"x,y,width,height: 578,446,14.978546164773,9.7732357954545";54;Completed;G12;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2Jzo8lb3;f5kjg3w3y9nrsk61;"STARBUCKS COFFEE HOUSE BLEND 10 PODS";MJpY25yK;;;;Coffee;STARBUCKS;;Non-target;;pack;1;6;9.99;59.9400;3;2022044_vs_cell1;1;28;4;0;0;1;0;20:32:02;16;Desktop;"2022-05-05 20:31:46";"x,y,width,height: 236,168,15.137892400568,9.93258203125";27;Completed;B3;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2Jzo8lb3;f5kjg3w3y9nrsk61;"KROGER FRENCH VANILLA 12 PODS";nJMkZwrl;;;;Coffee;KROGER;;Non-target;;pack;1;1;4.29;4.2900;2;2022044_vs_cell1;1;28;2;0;0;1;0;20:32:02;16;Desktop;"2022-05-05 20:31:46";"x,y,width,height: 966,326,15.084776988636,9.8263512073864";18;Completed;E24;3;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2Jzo8lb3;f5kjg3w3y9nrsk61;"MC CAFE PREMIUM ROAST 12 PODS";kBKXkKJR;;;;Coffee;"MC CAFE";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell1;1;28;2;0;0;1;0;20:32:02;16;Desktop;"2022-05-05 20:31:46";"x,y,width,height: 777,227,15.562815696023,10.145043678977";16;Completed;C16;3;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2Jzow0G3;ch4ze214uj9t673d;"GREEN MOUNTAN NANTUCKET BLEND 32 PODS";MJpYj5yK;;;;Coffee;"GREEN MOUNTAN";;Non-target;;pack;1;1;21.99;21.9900;5;2022044_vs_cell1;1;0;2;0;0;1;0;19:57:18;193;Desktop;"2022-05-05 19:54:05";"x,y,width,height: 307,212,19.599587002841,19.705817826705";334;Completed;C5;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2Jzow0G3;ch4ze214uj9t673d;"NEWMANS OWN ORGANIC SPECIAL DECAF K CUP 12 PODS";orE3z2JY;;;;Coffee;"NEWMANS OWN ORGANIC";;Non-target;;pack;1;1;8.99;8.9900;4;2022044_vs_cell1;1;0;5;0;0;1;0;19:57:18;193;Desktop;"2022-05-05 19:54:05";"x,y,width,height: 544,89,15.403469460227,10.091928267045";301;Completed;A9;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2Jzow0G3;ch4ze214uj9t673d;"MC CAFE DECAF PREMIUM ROAST 12 PODS";nrV9Wzy4;;;;Coffee;"MC CAFE";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;0;2;0;0;0;0;19:57:18;193;Desktop;"2022-05-05 19:54:05";"x,y,width,height: 819,168,15.403469460227,9.93258203125";NULL;Completed;B14;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2Jzow0G3;ch4ze214uj9t673d;"KROGER DONUT SHOP BLEND 48 PODS";AyqQdlyo;;;;Coffee;KROGER;;Non-target;;pack;1;NULL;14.99;NULL;NULL;2022044_vs_cell1;1;0;9;0;0;0;0;19:57:18;193;Desktop;"2022-05-05 19:54:05";"x,y,width,height: 878,212,21.086818536932,20.130741122159";NULL;Completed;C17;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2Jzow0G3;ch4ze214uj9t673d;"DUNKIN DONUTS MIDNIGHT 10 PODS";qJWXnkyW;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;3;2022044_vs_cell1;1;0;4;0;0;1;0;19:57:18;193;Desktop;"2022-05-05 19:54:05";"x,y,width,height: 753,384,16.093969815341,9.93258203125";254;Completed;F19;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2Jzow0G3;ch4ze214uj9t673d;"STARBUCKS BREAKFAST BLEND 10 PODS";byn5vWJM;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell1;1;0;5;0;0;1;0;19:57:18;193;Desktop;"2022-05-05 19:54:05";"x,y,width,height: 175,207,15.509700284091,10.091928267045";217;Completed;C2;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2Jzow0G3;ch4ze214uj9t673d;"GREEN MOUNTAIN SUMATRA RESERVE 12 PODS";VBDOV5re;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell1;1;0;12;0;0;1;0;19:57:18;193;Desktop;"2022-05-05 19:54:05";"x,y,width,height: 532,267,14.872315340909,9.7732357954545";193;Completed;D11;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2JzvXAJ5;ae4tj80d0fq4x7gn;"GEVALIA DARK ROYAL ROAST 12 PODS";wJZqERBY;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell1;1;95;2;0;0;1;0;20:47:43;39;Desktop;"2022-05-05 20:47:04";"x,y,width,height: 243,465,15.350354048295,10.038812855114";64;Completed;G4;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2JzvXAJ5;ae4tj80d0fq4x7gn;"EIGHT OCLOCK THE ORIGINAL MEDIUM ROAST COFFEE 32 PODS";2J5Q8QJx;;;;Coffee;"EIGHT OCLOCK ";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell1;1;95;3;0;0;1;0;20:47:43;39;Desktop;"2022-05-05 20:47:04";"x,y,width,height: 881,450,19.812048650568,19.546471590909";59;Completed;G17;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;2JzvXAJ5;ae4tj80d0fq4x7gn;"DUNKIN DONUTS COLOMBIAN 10 PODS";0Jzonvy3;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;1;2022044_vs_cell1;1;95;3;0;0;1;0;20:47:43;39;Desktop;"2022-05-05 20:47:04";"x,y,width,height: 787,404,15.297238636364,9.9856974431818";39;Completed;F20;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;463NoOyb;6z0rshpqespzythg;"DONUT SHOP REGULAR MEDIUM ROAST 32 PODS";aBk1E0yM;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;0;21.99;NULL;NULL;2022044_vs_cell1;1;134;2;0;0;1;1;15:47:57;87;Desktop;"2022-05-06 15:46:30";"x,y,width,height: 593,213,19.546471590909,19.758933238636";NULL;Completed;C11;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;463NoOyb;6z0rshpqespzythg;"STARBUCKS COFFEE PIKE PLACE ROAST 32 PODS";nBRLqPyp;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;23.99;23.9900;2;2022044_vs_cell1;1;134;4;0;0;1;0;15:47:57;87;Desktop;"2022-05-06 15:46:30";"x,y,width,height: 96,154,19.28089453125,19.387125355114";106;Completed;B1;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;463NoOyb;6z0rshpqespzythg;"DUNKIN ORIGINAL BLEND MEDIUM ROAST 32 PODS";orE35qJY;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;23.99;23.9900;1;2022044_vs_cell1;1;134;2;0;0;1;0;15:47:57;87;Desktop;"2022-05-06 15:46:30";"x,y,width,height: 584,389,19.440240767045,19.493356178977";87;Completed;F14;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;5kB2KAzk;t2d7m75swr2b2zd2;"DUNKIN ORIGINAL BLEND MEDIUM ROAST 32 PODS";orE35qJY;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;NULL;23.99;NULL;NULL;2022044_vs_cell1;1;102;8;0;0;0;0;14:39:39;70;Desktop;"2022-05-02 14:38:29";"x,y,width,height: 584,389,19.440240767045,19.493356178977";NULL;Completed;F14;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;5kB2KAzk;t2d7m75swr2b2zd2;"FOLGERS CLASSIC ROAST 36 PODS";dy1zK8rD;;;;Coffee;FOLGERS;;Non-target;;pack;2;1;21.99;21.9900;1;2022044_vs_cell1;1;102;14;0;0;1;0;14:39:39;70;Desktop;"2022-05-02 14:38:29";"x,y,width,height: 773,450,19.493356178977,19.546471590909";70;Completed;G15;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;5kB2KAzk;t2d7m75swr2b2zd2;"FOLGERS CLASSIC ROAST 12 PODS";qJWXdkyW;;;;Coffee;FOLGERS;;Non-target;;pack;2;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;102;13;0;0;0;0;14:39:39;70;Desktop;"2022-05-02 14:38:29";"x,y,width,height: 812,465,15.1910078125,9.7732357954545";NULL;Completed;G16;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;5kB2QaEk;3xxp2ut6wgphhkt9;"GEVALIA CAPPUCCINO 12 PODS";nBRLaZyp;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;1;8.99;8.9900;4;2022044_vs_cell1;1;131;3;0;0;1;0;20:51:55;67;Desktop;"2022-05-05 20:50:48";"x,y,width,height: 277,445,15.244123224432,9.8794666193182";120;Completed;G5;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;5kB2QaEk;3xxp2ut6wgphhkt9;"CAFE BUSTELO COLOMBIA 12 PODS";byn5z7JM;;;;Coffee;"CAFE BUSTELO ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;131;3;0;0;0;0;20:51:55;67;Desktop;"2022-05-05 20:50:48";"x,y,width,height: 1093,446,14.925430752841,9.7732357954545";NULL;Completed;G21;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;5kB2QaEk;3xxp2ut6wgphhkt9;"KROGER HAZELNUT CAPPUCCINO 12 PODS";ly98NeJp;;;;Coffee;KROGER;;Non-target;;pack;1;NULL;4.29;NULL;NULL;2022044_vs_cell1;1;131;2;0;0;0;0;20:51:55;67;Desktop;"2022-05-05 20:50:48";"x,y,width,height: 871,345,15.031661576705,9.8263512073864";NULL;Completed;E23;3;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;5kB2QaEk;3xxp2ut6wgphhkt9;"CINNABON CLASSIC CINNAMON ROLL 12 PODS";VBPXYVBo;;;;Coffee;"CINNABON ";;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell1;1;131;2;0;0;1;0;20:51:55;67;Desktop;"2022-05-05 20:50:48";"x,y,width,height: 446,445,15.562815696023,10.038812855114";86;Completed;G10;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;5kB2QaEk;3xxp2ut6wgphhkt9;"STARBUCKS CARAMEL 10 PODS";nBRLGmyp;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell1;1;131;2;0;0;1;0;20:51:55;67;Desktop;"2022-05-05 20:50:48";"x,y,width,height: 302,326,15.137892400568,9.7732357954545";76;Completed;E5;1;;;;2;;;;0;2022044_vs_cell1;NULL
