"CDB ID";"SHELF SET";ID;"USER ID";SKU;"SKU ID";"PRODUCT DESCRIPTION 1";"PRODUCT DESCRIPTION 2";"PRODUCT DESCRIPTION 3";"PRODUCT CATEGORY";BRAND;SUBBRAND;PURPOSE;CLIENT;"UNIT OF MEASUREMENT";CONSIDERATIONS;QUANTITY;PRICE;"MONEY SPENT";"PURCHASE NUMBER";SHELF;"SHELF OPENED";"TIME SPENT ON SHELF";"TIME SPENT ON SKU";"ADDED TO BASKET";"DELETED FROM BASKET";"ADDED TO CART";"REMOVED FROM CART";"FIRST BUY";"TIME BEFORE FIRST BUY";DEVICE;"TEST START";COORDINATES;"TIME BEFORE PURCHASE";"SESSION STATUS";KPI1;KPI2;KPI3;KPI4;KPI5;"TIME TO LOAD";"AD VIDEO OPEN";"AD VIDEO CLOSED";"AD VIDEO DURATION";"PRODUCT ZOOMED";"SHELF ORDER";"INSTR TIME"
;2022044_vs_cell2;WkAZp04J;srr4bqddw73azdz7;"MC CAFE BREAKFAST BLEND LIGHT ROAST 12 PODS";AyqQVayo;;;;Coffee;"MC CAFE";;Non-target;;pack;1;1;8.99;8.9900;5;2022044_vs_cell2;1;0;2;0;0;1;0;03:37:50;10;Desktop;"2022-04-30 03:37:40";"x,y,width,height: 756,168,14.978546164773,9.93258203125";55;Completed;B13;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAZp04J;srr4bqddw73azdz7;"STARBUCKS VERONA CAFFE 10 PODS";xBlWk0rL;;;;Coffee;STARBUCKS;;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell2;1;0;2;0;0;0;0;03:37:50;10;Desktop;"2022-04-30 03:37:40";"x,y,width,height: 297,404,15.137892400568,9.7732357954545";NULL;Completed;E2;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAZp04J;srr4bqddw73azdz7;"DONUT SHOP REGULAR MEDIUM ROAST 32 PODS";dy1zXVrD;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;4;2022044_vs_cell2;1;0;2;0;0;1;0;03:37:50;10;Desktop;"2022-04-30 03:37:40";"x,y,width,height: 606,212,19.493356178977,19.705817826705";26;Completed;C11;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAZp04J;srr4bqddw73azdz7;"COMMUNITY COFFEE CAFE SPECIAL MEDIUM DARK ROAST 12 PODS";GBQK39yo;;;;Coffee;"COMMUNITY COFFEE";;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell2;1;0;2;0;0;1;0;03:37:50;10;Desktop;"2022-04-30 03:37:40";"x,y,width,height: 776,109,14.819199928977,10.091928267045";22;Completed;A15;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAZp04J;srr4bqddw73azdz7;"DUNKIN DONUTS MIDNIGHT 10 PODS";RBwo5RBe;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell2;1;0;2;0;0;1;0;03:37:50;10;Desktop;"2022-04-30 03:37:40";"x,y,width,height: 768,325,16.093969815341,9.93258203125";16;Completed;F19;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAZp04J;srr4bqddw73azdz7;"SEATTLES BEST COFFEE PORTSIDE BLEND 10 PODS";Wrek24JN;;;;Coffee;"SEATTLES BEST ";;Non-target;;pack;1;1;9.99;9.9900;1;2022044_vs_cell2;1;0;2;0;0;1;0;03:37:50;10;Desktop;"2022-04-30 03:37:40";"x,y,width,height: 377,445,15.615931107955,9.9856974431818";10;Completed;G8;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAbWRnJ;x69dyay2apcrbse4;"DONUT SHOP DECAF 32 PODS";orE37vJY;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell2;1;172;2;0;0;1;0;20:00:34;98;Desktop;"2022-05-05 19:58:56";"x,y,width,height: 677,212,19.546471590909,19.705817826705";170;Completed;C13;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAbWRnJ;x69dyay2apcrbse4;"MAXWELL HOUSE THE ORIGINAL ROAST 32 PODS";QJvZgoJ6;;;;Coffee;"MAXWELL HOUSE ";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell2;1;172;5;0;0;0;0;20:00:34;98;Desktop;"2022-05-05 19:58:56";"x,y,width,height: 875,390,19.28089453125,19.493356178977";NULL;Completed;F23;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAbWRnJ;x69dyay2apcrbse4;"MC CAFE DECAF PREMIUM ROAST 12 PODS";VJYawzJ5;;;;Coffee;"MC CAFE";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell2;1;172;6;0;0;0;0;20:00:34;98;Desktop;"2022-05-05 19:58:56";"x,y,width,height: 819,148,15.403469460227,9.93258203125";NULL;Completed;B14;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAbWRnJ;x69dyay2apcrbse4;"KROGER DONUT SHOP BLEND 48 PODS";xBlWZprL;;;;Coffee;KROGER;;Non-target;;pack;1;1;14.99;14.9900;1;2022044_vs_cell2;1;172;5;0;0;1;0;20:00:34;98;Desktop;"2022-05-05 19:58:56";"x,y,width,height: 883,211,21.086818536932,20.130741122159";98;Completed;C17;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAbWRnJ;x69dyay2apcrbse4;"KROGER KEURIG PREMIUM BLEND MEDIUM ROAST 48 PODS";qJXd33JL;;;;Coffee;KROGER;;Non-target;;pack;1;NULL;14.99;NULL;NULL;2022044_vs_cell2;1;172;2;0;0;0;0;20:00:34;98;Desktop;"2022-05-05 19:58:56";"x,y,width,height: 876,94,20.290087357955,20.44943359375";NULL;Completed;A18;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAbWRnJ;x69dyay2apcrbse4;"KROGER MEDIUM DARK ROAST 48 PODS";RBwoN1Be;;;;Coffee;KROGER;;Non-target;;pack;1;NULL;14.99;NULL;NULL;2022044_vs_cell2;1;172;5;0;0;0;0;20:00:34;98;Desktop;"2022-05-05 19:58:56";"x,y,width,height: 885,152,20.44943359375,20.661895241477";NULL;Completed;B15;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAbWRnJ;x69dyay2apcrbse4;"MC CAFE PREMIUM ROAST 32 PODS";Xr82z5J5;;;;Coffee;"MC CAFE";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell2;1;172;4;0;0;0;0;20:00:34;98;Desktop;"2022-05-05 19:58:56";"x,y,width,height: 748,212,19.493356178977,19.546471590909";NULL;Completed;C15;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAeXNWk;q6z2h0ad2jb5qerf;"STARBUCKS CREME BRULEE 10 PODS";wJZqjzBY;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;3;2022044_vs_cell2;1;142;4;0;0;1;0;14:59:12;34;Desktop;"2022-05-02 14:58:38";"x,y,width,height: 250,286,15.509700284091,10.145043678977";123;Completed;C4;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAeXNWk;q6z2h0ad2jb5qerf;"GREEN MOUNTAN NANTUCKET BLEND 12 PODS";orE37aJY;;;;Coffee;"GREEN MOUNTAN";;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell2;1;142;2;0;0;1;0;14:59:12;34;Desktop;"2022-05-02 14:58:38";"x,y,width,height: 434,226,15.615931107955,10.198159090909";40;Completed;C6;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAeXNWk;q6z2h0ad2jb5qerf;"GREEN MOUNTAIN CARAMEL VANILLA CREAM 12 PODS";VBDORbre;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell2;1;142;3;0;0;1;0;14:59:12;34;Desktop;"2022-05-02 14:58:38";"x,y,width,height: 444,326,15.722161931818,9.7732357954545";34;Completed;D7;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAzYvvJ;;"DONUT SHOP DARK 32 PODS";br7g85r6;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell2;1;78;2;0;0;0;0;01:00:00;NULL;Desktop;"2022-04-28 13:47:36";"x,y,width,height: 612,154,19.971394886364,19.334009943182";NULL;Closed;B11;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAzj4vJ;erz6eytrfsxcq1kh;"MC CAFE PREMIUM ROAST 12 PODS";zJoVmbBM;;;;Coffee;"MC CAFE";;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell2;1;0;3;0;0;1;0;15:17:45;17;Desktop;"2022-05-02 15:17:28";"x,y,width,height: 785,226,15.562815696023,10.145043678977";33;Completed;C16;3;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkAzj4vJ;erz6eytrfsxcq1kh;"TULLYS COFFEE ITALIAN RST KCUP 12 PODS";VBDO4mre;;;;Coffee;"TULLYS COFFEE";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell2;1;0;3;0;0;1;0;15:17:45;17;Desktop;"2022-05-02 15:17:28";"x,y,width,height: 611,89,15.615931107955,10.198159090909";17;Completed;A11;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQB4ewJ;rk20qku4xt5rerqw;"FOLGERS CLASSIC ROAST 12 PODS";AyqQq5yo;;;;Coffee;FOLGERS;;Non-target;;pack;1;3;8.99;26.9700;3;2022044_vs_cell2;1;75;7;0;0;1;0;14:40:08;43;Desktop;"2022-05-02 14:39:25";"x,y,width,height: 813,446,15.244123224432,9.8263512073864";61;Completed;G16;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQB4ewJ;rk20qku4xt5rerqw;"MC CAFE ICED FRENCH VANILLA LATTE 12 PODS";zJoVkbBM;;;;Coffee;"MC CAFE";;BOI;;pack;1;2;8.99;17.9800;2;2022044_vs_cell2;1;75;7;0;0;1;0;14:40:08;43;Desktop;"2022-05-02 14:39:25";"x,y,width,height: 125,287,15.031661576705,9.7732357954545";53;Completed;E21;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQB4ewJ;rk20qku4xt5rerqw;"MC CAFE PREMIUM ROAST 12 PODS";zJoVmbBM;;;;Coffee;"MC CAFE";;Non-target;;pack;1;3;8.99;26.9700;1;2022044_vs_cell2;1;75;9;0;0;1;0;14:40:08;43;Desktop;"2022-05-02 14:39:25";"x,y,width,height: 785,226,15.562815696023,10.145043678977";43;Completed;C16;3;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQBlR7J;z8f91pzs3qrytks5;"GREEN MOUNTAIN VANILLA CARAMEL 12 PODS";aBk1vMyM;;;;Coffee;"GREEN MOUNTAIN ";;BOI;;pack;1;1;8.99;8.9900;7;2022044_vs_cell2;1;0;3;0;0;1;0;14:31:50;51;Desktop;"2022-05-02 14:30:59";"x,y,width,height: 156,168,15.031661576705,9.7732357954545";118;Completed;E12;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQBlR7J;z8f91pzs3qrytks5;" COMMUNITY COFFEE SIGNATURE BLEND DARK ROAST 12 PODS";nrV93ay4;;;;Coffee;"COMMUNITY COFFEE";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell2;1;0;3;0;0;0;0;14:31:50;51;Desktop;"2022-05-02 14:30:59";"x,y,width,height: 744,109,14.766084517045,9.9856974431818";NULL;Completed;A14;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQBlR7J;z8f91pzs3qrytks5;"KROGER PREMIUM BLEND 12 PODS";ly98oPJp;;;;Coffee;KROGER;;Non-target;;pack;1;NULL;4.29;NULL;NULL;2022044_vs_cell2;1;0;5;0;0;0;0;14:31:50;51;Desktop;"2022-05-02 14:30:59";"x,y,width,height: 998,267,15.244123224432,9.8263512073864";NULL;Completed;D22;4;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQBlR7J;z8f91pzs3qrytks5;"MC CAFE PREMIUM ROAST 32 PODS";Xr82z5J5;;;;Coffee;"MC CAFE";;Non-target;;pack;1;1;21.99;21.9900;6;2022044_vs_cell2;1;0;3;0;0;1;0;14:31:50;51;Desktop;"2022-05-02 14:30:59";"x,y,width,height: 748,212,19.493356178977,19.546471590909";89;Completed;C15;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQBlR7J;z8f91pzs3qrytks5;"DONUT SHOP REGULAR MEDIUM ROAST 32 PODS";dy1zXVrD;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;5;2022044_vs_cell2;1;0;2;0;0;1;0;14:31:50;51;Desktop;"2022-05-02 14:30:59";"x,y,width,height: 606,212,19.493356178977,19.705817826705";83;Completed;C11;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQBlR7J;z8f91pzs3qrytks5;"DONUT SHOP DECAF 32 PODS";orE37vJY;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell2;1;0;3;0;0;0;0;14:31:50;51;Desktop;"2022-05-02 14:30:59";"x,y,width,height: 677,212,19.546471590909,19.705817826705";NULL;Completed;C13;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQBlR7J;z8f91pzs3qrytks5;"VITACUP INFUSED COFFEE SLIM 10 PODS";br7gg5r6;;;;Coffee;VITACUP;;Non-target;;pack;1;1;10.99;10.9900;4;2022044_vs_cell2;1;0;5;0;0;1;0;14:31:50;51;Desktop;"2022-05-02 14:30:59";"x,y,width,height: 358,110,15.722161931818,9.8794666193182";73;Completed;A5;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQBlR7J;z8f91pzs3qrytks5;"INTELLIGENTSIA HOUSE 10 PODS";PJjDDnrx;;;;Coffee;INTELLIGENTSIA;;Non-target;;pack;1;1;13.99;13.9900;3;2022044_vs_cell2;1;0;4;0;0;1;0;14:31:50;51;Desktop;"2022-05-02 14:30:59";"x,y,width,height: 160,90,15.350354048295,9.9856974431818";66;Completed;A2;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQBlR7J;z8f91pzs3qrytks5;"GREEN MOUNTAN NANTUCKET BLEND 32 PODS";nrV9Ray4;;;;Coffee;"GREEN MOUNTAN";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell2;1;0;4;0;0;1;0;14:31:50;51;Desktop;"2022-05-02 14:30:59";"x,y,width,height: 357,212,19.599587002841,19.652702414773";57;Completed;C5;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQBlR7J;z8f91pzs3qrytks5;"GREEN MOUNTAIN CARAMEL VANILLA CREAM 32 PODS";RBwo5GBe;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell2;1;0;4;0;0;1;0;14:31:50;51;Desktop;"2022-05-02 14:30:59";"x,y,width,height: 405,331,19.440240767045,19.599587002841";51;Completed;D6;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQNZmwJ;ureg5pca9qangsa1;"FOLGERS CLASSIC ROAST 12 PODS";AyqQq5yo;;;;Coffee;FOLGERS;;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell2;1;33;2;0;0;1;0;20:52:20;21;Desktop;"2022-05-05 20:51:59";"x,y,width,height: 813,446,15.244123224432,9.8263512073864";30;Completed;G16;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQNZmwJ;ureg5pca9qangsa1;"MC CAFE PREMIUM ROAST 12 PODS";eyOXdNrX;;;;Coffee;"MC CAFE";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell2;1;33;3;0;0;1;0;20:52:20;21;Desktop;"2022-05-05 20:51:59";"x,y,width,height: 785,206,15.562815696023,10.145043678977";21;Completed;C16;3;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQNnMwJ;cac5bjv1n3nqrzgm;"DONUT SHOP WHITE CHOCOLATE VANILLA 12 PODS";qJWX4RyW;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;2;2022044_vs_cell2;1;74;2;0;0;1;0;23:01:50;46;Desktop;"2022-05-05 23:01:04";"x,y,width,height: 688,286,15.031661576705,9.8263512073864";62;Completed;D15;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQNnMwJ;cac5bjv1n3nqrzgm;"INTELLIGENTSIA HOUSE 10 PODS";PJjDDnrx;;;;Coffee;INTELLIGENTSIA;;Non-target;;pack;1;1;13.99;13.9900;1;2022044_vs_cell2;1;74;5;0;0;1;0;23:01:50;46;Desktop;"2022-05-05 23:01:04";"x,y,width,height: 160,90,15.350354048295,9.9856974431818";46;Completed;A2;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQPWqpy;4abrqyad0szx2jpk;"GREEN MOUNTAIN BREAKFAST BLEND 12 PODS";WrekgnJN;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell2;1;0;3;0;0;0;0;20:26:21;75;Desktop;"2022-05-05 20:25:06";"x,y,width,height: 448,168,15.934623579545,9.93258203125";NULL;Completed;B6;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQPWqpy;4abrqyad0szx2jpk;"GREEN MOUNTAIN BREAKFAST BLEND DECAF 12 PODS";kBKX3QJR;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell2;1;0;2;0;0;0;0;20:26:21;75;Desktop;"2022-05-05 20:25:06";"x,y,width,height: 514,149,15.137892400568,9.93258203125";NULL;Completed;B7;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQPWqpy;4abrqyad0szx2jpk;"STARBUCKS VERONA CAFFE 32 PODS";eyOXWQrX;;;;Coffee;STARBUCKS;;Non-target;;pack;1;NULL;23.99;NULL;NULL;2022044_vs_cell2;1;0;4;0;0;0;0;20:26:21;75;Desktop;"2022-05-05 20:25:06";"x,y,width,height: 214,389,19.652702414773,19.758933238636";NULL;Completed;E1;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQPWqpy;4abrqyad0szx2jpk;"FOLGERS CLASSIC ROAST 36 PODS";lJbZQYJ7;;;;Coffee;FOLGERS;;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell2;1;0;12;0;0;0;0;20:26:21;75;Desktop;"2022-05-05 20:25:06";"x,y,width,height: 773,450,19.546471590909,19.599587002841";NULL;Completed;G15;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQPWqpy;4abrqyad0szx2jpk;"STARBUCKS CREME BRULEE 10 PODS";nJMkbmrl;;;;Coffee;STARBUCKS;;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell2;1;0;2;0;0;0;0;20:26:21;75;Desktop;"2022-05-05 20:25:06";"x,y,width,height: 250,266,15.509700284091,10.198159090909";NULL;Completed;C4;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQPWqpy;4abrqyad0szx2jpk;"VITACUP INFUSED COFFEE BEAUTY 10 PODS";VBPXXkBo;;;;Coffee;VITACUP;;Non-target;;pack;1;NULL;10.99;NULL;NULL;2022044_vs_cell2;1;0;6;0;0;0;0;20:26:21;75;Desktop;"2022-05-05 20:25:06";"x,y,width,height: 425,110,15.297238636364,9.8794666193182";NULL;Completed;A7;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQPWqpy;4abrqyad0szx2jpk;"VITACUP INFUSED COFFEE GENIUS 10 PODS";aB6447yk;;;;Coffee;VITACUP;;Non-target;;pack;1;NULL;10.99;NULL;NULL;2022044_vs_cell2;1;0;6;0;0;0;0;20:26:21;75;Desktop;"2022-05-05 20:25:06";"x,y,width,height: 392,109,15.403469460227,9.93258203125";NULL;Completed;A6;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQPWqpy;4abrqyad0szx2jpk;"VITACUP INFUSED COFFEE SLIM 10 PODS";br7gg5r6;;;;Coffee;VITACUP;;Non-target;;pack;1;NULL;10.99;NULL;NULL;2022044_vs_cell2;1;0;8;0;0;0;0;20:26:21;75;Desktop;"2022-05-05 20:25:06";"x,y,width,height: 358,110,15.722161931818,9.8794666193182";NULL;Completed;A5;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQPWqpy;4abrqyad0szx2jpk;"DEATH WISH COFFEE CO DEATH CUPS PODS DARK ROAST 10 PODS";MJpYYeyK;;;;Coffee;"DEATH WISH COFFEE CO";;Non-target;;pack;1;NULL;13.99;NULL;NULL;2022044_vs_cell2;1;0;4;0;0;0;0;20:26:21;75;Desktop;"2022-05-05 20:25:06";"x,y,width,height: 227,90,15.509700284091,9.93258203125";NULL;Completed;A3;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQPWqpy;4abrqyad0szx2jpk;"INTELLIGENTSIA HOUSE 10 PODS";nBRLLpyp;;;;Coffee;INTELLIGENTSIA;;Non-target;;pack;1;NULL;13.99;NULL;NULL;2022044_vs_cell2;1;0;10;0;0;0;0;20:26:21;75;Desktop;"2022-05-05 20:25:06";"x,y,width,height: 160,109,15.350354048295,9.9856974431818";NULL;Completed;A2;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQPWqpy;4abrqyad0szx2jpk;" ILLY KEURIG HOT COFFEE MEDIUM ROAST 10 PODS";mrmzz9BG;;;;Coffee;ILLY;;Non-target;;pack;1;NULL;13.99;NULL;NULL;2022044_vs_cell2;1;0;17;0;0;0;0;20:26:21;75;Desktop;"2022-05-05 20:25:06";"x,y,width,height: 294,109,14.60673828125,9.93258203125";NULL;Completed;A4;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQPWqpy;4abrqyad0szx2jpk;"GREEN MOUNTAN NANTUCKET BLEND 32 PODS";nrV9Ray4;;;;Coffee;"GREEN MOUNTAN";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell2;1;0;2;0;0;0;0;20:26:21;75;Desktop;"2022-05-05 20:25:06";"x,y,width,height: 357,212,19.599587002841,19.652702414773";NULL;Completed;C5;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQPWqpy;4abrqyad0szx2jpk;"GREEN MOUNTAIN PUMPKIN SPICE 12PODS";8y0WZgJ1;;;;Coffee;"GREEN MOUNTAIN ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell2;1;0;5;0;0;0;0;20:26:21;75;Desktop;"2022-05-05 20:25:06";"x,y,width,height: 543,326,15.244123224432,9.8263512073864";NULL;Completed;E7;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQPWqpy;4abrqyad0szx2jpk;"FOLGERS CLASSIC ROAST 12 PODS";AyqQq5yo;;;;Coffee;FOLGERS;;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell2;1;0;8;0;0;1;0;20:26:21;75;Desktop;"2022-05-05 20:25:06";"x,y,width,height: 813,446,15.244123224432,9.8263512073864";75;Completed;G16;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQPWqpy;4abrqyad0szx2jpk;"GREEN MOUNTAIN FRENCH VANILLA 32 PODS";vBAO5Zy6;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell2;1;0;4;0;0;0;0;20:26:21;75;Desktop;"2022-05-05 20:25:06";"x,y,width,height: 587,272,19.493356178977,19.652702414773";NULL;Completed;D12;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQQZWek;ph5t4yx46uxztda0;"DONUT SHOP REGULAR MEDIUM ROAST 12 PODS";nrV9Rpy4;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;8.99;8.9900;5;2022044_vs_cell2;1;383;3;0;0;1;0;15:17:43;98;Desktop;"2022-05-02 15:16:05";"x,y,width,height: 643,207,15.615931107955,10.145043678977";379;Completed;C12;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQQZWek;ph5t4yx46uxztda0;"DONUT SHOP DECAF 32 PODS";orE37vJY;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;0;21.99;NULL;NULL;2022044_vs_cell2;1;383;4;0;0;1;1;15:17:43;98;Desktop;"2022-05-02 15:16:05";"x,y,width,height: 677,212,19.546471590909,19.705817826705";NULL;Completed;C13;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQQZWek;ph5t4yx46uxztda0;"GREEN MOUNTAIN CARAMEL VANILLA CREAM 32 PODS";RBwo5GBe;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;21.99;21.9900;4;2022044_vs_cell2;1;383;4;0;0;1;0;15:17:43;98;Desktop;"2022-05-02 15:16:05";"x,y,width,height: 405,331,19.440240767045,19.599587002841";322;Completed;D6;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQQZWek;ph5t4yx46uxztda0;"STARBUCKS CARAMEL 10 PODS";vrGOd2rD;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;3;2022044_vs_cell2;1;383;3;0;0;1;0;15:17:43;98;Desktop;"2022-05-02 15:16:05";"x,y,width,height: 345,267,15.084776988636,9.8263512073864";305;Completed;E5;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQQZWek;ph5t4yx46uxztda0;"MC CAFE CINAMON MOCHA 12 PODS";Xr82X5J5;;;;Coffee;"MC CAFE";;Specialty;;pack;1;1;8.99;8.9900;2;2022044_vs_cell2;1;383;5;0;0;1;0;15:17:43;98;Desktop;"2022-05-02 15:16:05";"x,y,width,height: 814,267,15.031661576705,9.8263512073864";279;Completed;D19;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQQZWek;ph5t4yx46uxztda0;"GREEN MOUNTAIN DARK MAGIC 32 PODS";LJNXv5rv;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell2;1;383;4;0;0;0;0;15:17:43;98;Desktop;"2022-05-02 15:16:05";"x,y,width,height: 379,272,20.44943359375,19.652702414773";NULL;Completed;D8;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;WkQQZWek;ph5t4yx46uxztda0;"GREEN MOUNTAIN FRENCH VANILLA 32 PODS";vBAO5Zy6;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell2;1;383;4;0;0;1;0;15:17:43;98;Desktop;"2022-05-02 15:16:05";"x,y,width,height: 587,272,19.493356178977,19.652702414773";98;Completed;D12;1;;;;2;;;;0;2022044_vs_cell2;NULL
